,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
204,071970,KR7071970008,HD현대마린엔진,KOSPI,,28200,2,-450,-1.57,29000,29450,28000,827516,23720601150,956586159000,33921495,STK
205,248070,KR7248070005,솔루엠,KOSPI,,19010,1,10,0.05,19000,19320,18900,147295,2816613750,950605524510,50005551,STK
206,001740,KR7001740000,SK네트웍스,KOSPI,,4285,1,80,1.9,4230,4290,4205,290738,1238170005,948175810070,221277902,STK
207,353200,KR7353200009,대덕전자,KOSPI,,19110,1,130,0.68,18880,19380,17950,1097341,20493039450,944357436750,49416925,STK
208,001800,KR7001800002,오리온홀딩스,KOSPI,,15070,1,50,0.33,15080,15150,14980,77909,1173005880,944066509540,62645422,STK
209,085620,KR7085620003,미래에셋생명,KOSPI,,5290,1,20,0.38,5270,5390,5270,24431,129232640,936415639810,177016189,STK
210,415640,KR7415640002,KB발해인프라,KOSPI,,7520,2,-70,-0.92,7590,7590,7520,36919,278517230,921542520960,122545548,STK
211,003850,KR7003850005,보령,KOSPI,,10610,1,430,4.22,10320,10700,10320,291453,3071109150,920812266270,86787207,STK
212,034230,KR7034230003,파라다이스,KOSPI,,9990,2,-40,-0.4,10010,10090,9990,125688,1261658360,916798513770,91771623,STK
213,330590,KR7330590001,롯데리츠,KOSPI,,3125,1,15,0.48,3140,3145,3100,188494,586917920,903027762500,288968884,STK
214,950210,KR8702070002,프레스티지바이오파마,KOSPI,,14960,2,-150,-0.99,15110,15330,14950,52980,800008860,899038478800,60096155,STK
215,039130,KR7039130000,하나투어,KOSPI,,55000,1,700,1.29,54300,55300,54300,58825,3231724500,882155175000,16039185,STK
216,003030,KR7003030004,세아제강지주,KOSPI,,212000,2,-11000,-4.93,224000,227000,210000,19478,4171167000,878031284000,4141657,STK
217,079160,KR7079160008,CJ CGV,KOSPI,,5090,2,-20,-0.39,5120,5140,5070,130511,664706170,842802978770,165580153,STK
218,000815,KR7000811000,삼성화재우,KOSPI,,264000,2,-7000,-2.58,271000,271000,263500,20424,5423307500,842688000000,3192000,STK
219,003540,KR7003540002,대신증권,KOSPI,,16280,1,10,0.06,16240,16320,16150,45615,741535500,826590952000,50773400,STK
220,298050,KR7298050006,HS효성첨단소재,KOSPI,,183900,2,-300,-0.16,184400,186000,180900,8127,1490023200,823862437200,4479948,STK
221,002840,KR7002840007,미원상사,KOSPI,,172400,1,1400,0.82,174000,174000,171300,750,129334300,818900000000,4750000,STK
222,023590,KR7023590003,다우기술,KOSPI,,18200,1,270,1.51,17930,18200,17930,48639,878413050,816572429400,44866617,STK
223,025540,KR7025540006,한국단자,KOSPI,,78000,1,800,1.04,78400,79400,76500,27738,2173405800,812370000000,10415000,STK
224,008730,KR7008730004,율촌화학,KOSPI,,32750,1,950,2.99,31550,33150,31200,139313,4521610150,812200000000,24800000,STK
225,005180,KR7005180005,빙그레,KOSPI,,82300,2,-1100,-1.32,83400,83500,81500,31772,2618496000,810757134300,9851241,STK
226,000670,KR7000670000,영풍,KOSPI,,439500,1,21500,5.14,428000,450000,421500,27067,11794759000,809576580000,1842040,STK
227,192400,KR7192400000,쿠쿠홀딩스,KOSPI,,22750,3,0,0.0,22750,22850,22700,6476,147244450,809039708750,35562185,STK
228,003530,KR7003530003,한화투자증권,KOSPI,,3755,1,20,0.54,3770,3810,3740,706224,2657413445,805626895125,214547775,STK
229,004800,KR7004800009,효성,KOSPI,,46500,1,500,1.09,46000,46600,45750,16492,763925700,778428925500,16740407,STK
230,120110,KR7120110002,코오롱인더,KOSPI,,28100,1,150,0.54,28000,28300,27650,70456,1977288600,773286457100,27519091,STK
231,005440,KR7005440003,현대지에프홀딩스,KOSPI,,4960,2,-40,-0.8,5010,5050,4935,79339,396370975,773285332960,155904301,STK
232,002710,KR7002710002,TCC스틸,KOSPI,,29150,1,150,0.52,29100,29950,29050,157032,4630664150,764129267550,26213697,STK
233,100090,KR7100090000,SK오션플랜트,KOSPI,,12890,2,-210,-1.6,13100,13200,12810,283944,3671442160,763030871520,59195568,STK
234,017960,KR7017960006,한국카본,KOSPI,,14630,1,430,3.03,14330,14940,14180,1478013,21615926630,759420652760,51908452,STK
235,082640,KR7082640004,동양생명,KOSPI,,4670,2,-65,-1.37,4735,4760,4660,139731,656969235,753544591950,161358585,STK
236,003620,KR7003620002,KG모빌리티,KOSPI,,3830,1,15,0.39,3875,3875,3790,205179,784141240,752228292820,196404254,STK
237,012630,KR7012630000,HDC,KOSPI,,12450,2,-10,-0.08,12540,12600,12420,57399,718236780,743784426450,59741721,STK
238,214320,KR7214320004,이노션,KOSPI,,18570,1,170,0.92,18390,18620,18270,58749,1087435940,742800000000,40000000,STK
239,064960,KR7064960008,SNT모티브,KOSPI,,50700,2,-200,-0.39,50900,51900,50500,43416,2216168100,741392995200,14623136,STK
240,336370,KR7336370002,솔루스첨단소재,KOSPI,,10550,1,10,0.09,10450,10630,10130,637717,6646420640,740792979200,70217344,STK
241,281820,KR7281820001,케이씨텍,KOSPI,,35400,1,950,2.76,34650,35800,33750,49906,1744501000,738499082400,20861556,STK
242,145720,KR7145720009,덴티움,KOSPI,,66600,1,100,0.15,66600,67200,65700,25876,1718887000,737184078000,11068830,STK
243,114090,KR7114090004,GKL,KOSPI,,11890,2,-60,-0.5,12010,12070,11720,116864,1387572540,735463916300,61855670,STK
244,091810,KR7091810002,티웨이항공,KOSPI,,3400,1,40,1.19,3415,3605,3340,26198253,91196019480,732288518400,215378976,STK
245,030190,KR7030190003,NICE평가정보,KOSPI,,12210,2,-80,-0.65,12290,12600,12130,45578,556742500,726575500530,59506593,STK
246,285130,KR7285130001,SK케미칼,KOSPI,,42050,1,200,0.48,42250,42700,41700,25167,1062412450,725521575150,17253783,STK
247,001430,KR7001430008,세아베스틸지주,KOSPI,,20150,1,770,3.97,19510,20650,19370,242923,4882357160,722621697850,35862119,STK
248,003570,KR7003570009,SNT다이내믹스,KOSPI,,21400,1,600,2.88,20850,21550,20450,89733,1892993750,711607715800,33252697,STK
249,003240,KR7003240009,태광산업,KOSPI,,635000,3,0,0.0,638000,639000,632000,155,98466000,707009000000,1113400,STK
250,066575,KR7066571001,LG전자우,KOSPI,,40850,1,650,1.62,40200,41600,40200,53174,2184194450,702047773200,17185992,STK
251,293940,KR7293940003,신한알파리츠,KOSPI,,5800,2,-20,-0.34,5820,5840,5760,128466,743045570,701452713400,120940123,STK
252,069260,KR7069260008,TKG휴켐스,KOSPI,,16950,2,-60,-0.35,17070,17160,16950,42238,720884650,692892066600,40878588,STK
253,005420,KR7005420005,코스모화학,KOSPI,,18000,1,160,0.9,17850,18260,17830,170784,3082097880,691348104000,38408228,STK
254,005250,KR7005250006,녹십자홀딩스,KOSPI,,14680,1,20,0.14,14660,14770,14660,34391,505919520,690374122800,47028210,STK
255,006120,KR7006120000,SK디스커버리,KOSPI,,36300,1,300,0.83,35950,36300,35650,11345,408429150,681926536500,18785855,STK
256,268280,KR7268280005,미원에스씨,KOSPI,,135800,1,600,0.44,135200,135800,134600,297,40063800,679000000000,5000000,STK
257,009410,KR7009410002,태영건설,KOSPI,,2300,2,-25,-1.08,2320,2335,2300,32564,75046520,675867928300,293855621,STK
258,079900,KR7079900007,전진건설로봇,KOSPI,,45850,1,2850,6.63,43800,47300,43200,3115984,142341470000,669068188250,14592545,STK
259,000210,KR7000210005,DL,KOSPI,,31400,2,-400,-1.26,32100,32100,31200,45054,1417782200,658014757600,20955884,STK
260,381970,KR7381970003,케이카,KOSPI,,13390,1,10,0.07,13440,13440,13340,42154,564738030,645157957470,48182073,STK
261,001680,KR7001680008,대상,KOSPI,,18500,2,-80,-0.43,18700,18730,18500,68377,1268088510,640988462500,34648025,STK
262,000500,KR7000500009,가온전선,KOSPI,,64800,1,3200,5.19,61800,65400,61100,231321,14756713300,638822959200,9858379,STK
263,241590,KR7241590009,화승엔터프라이즈,KOSPI,,10400,1,1080,11.59,9430,10410,9410,1290226,13064100390,630128470400,60589276,STK
264,451800,KR7451800007,한화리츠,KOSPI,,3495,3,0,0.0,3510,3515,3475,214390,747722170,627702000000,179600000,STK
265,030610,KR7030610000,교보증권,KOSPI,,5470,1,10,0.18,5430,5470,5410,12068,65581220,623377396670,113962961,STK
266,181710,KR7181710005,NHN,KOSPI,,18400,2,-40,-0.22,18440,18680,18380,29476,545295010,621296663200,33766123,STK
267,006380,KR7006380000,카프로,KOSPI,,3660,0,0,0.0,0,0,0,0,0,618539985360,168999996,STK
268,000400,KR7000400002,롯데손해보험,KOSPI,,1989,2,-10,-0.5,1998,2010,1985,96949,192995655,617258940480,310336320,STK
269,456040,KR7456040005,OCI,KOSPI,,68700,2,-2000,-2.83,70700,70800,68300,54018,3725703800,615036406500,8952495,STK
270,000155,KR7000151001,두산우,KOSPI,,153500,1,11200,7.87,143300,154700,143300,43764,6563230400,613456917000,3996462,STK
271,000640,KR7000640003,동아쏘시오홀딩스,KOSPI,,95500,3,0,0.0,95600,96600,94300,10799,1023501800,606321191500,6348913,STK
272,032350,KR7032350001,롯데관광개발,KOSPI,,7950,3,0,0.0,7970,8010,7900,139001,1103047020,605759654850,76196183,STK
273,089590,KR7089590004,제주항공,KOSPI,,7510,1,60,0.81,7460,7550,7410,233308,1747264730,605613797350,80640985,STK
274,016380,KR7016380008,KG스틸,KOSPI,,6050,2,-20,-0.33,6100,6130,6010,138389,838495970,605053826850,100008897,STK
275,010780,KR7010780005,아이에스동서,KOSPI,,19860,1,370,1.9,19490,19900,19350,16753,329208750,599513343360,30186976,STK
276,006650,KR7006650006,대한유화,KOSPI,,91800,2,-1700,-1.82,93700,94400,90500,25092,2299328000,596700000000,6500000,STK
277,271940,KR7271940009,일진하이솔루스,KOSPI,,16340,1,10,0.06,16330,16500,16210,26698,436071440,593357524600,36313190,STK
278,009900,KR7009900002,명신산업,KOSPI,,11120,1,10,0.09,11120,11170,10850,85967,951010220,583467878960,52470133,STK
279,049770,KR7049770001,동원F&B,KOSPI,,30100,2,-150,-0.5,30200,30350,29900,15186,456660000,580798162000,19295620,STK
280,344820,KR7344820006,KCC글라스,KOSPI,,36350,1,50,0.14,36500,36600,36150,13534,491668950,580528111200,15970512,STK
281,017860,KR7017860008,DS단석,KOSPI,,32500,2,-600,-1.81,32650,33200,32200,545807,17844714100,571486890000,17584212,STK
282,001060,KR7001060003,JW중외제약,KOSPI,,24300,1,200,0.83,24000,24300,23800,66333,1598988700,565848099000,23285930,STK
283,100840,KR7100840008,SNT에너지,KOSPI,,27350,1,2000,7.89,26000,29000,25700,989203,26963334450,565619415050,20680783,STK
284,019170,KR7019170000,신풍제약,KOSPI,,10610,2,-70,-0.66,10680,10760,10570,125087,1328972110,562170743900,52984990,STK
285,005880,KR7005880000,대한해운,KOSPI,,1750,2,-9,-0.51,1760,1765,1732,1323849,2306374123,562117412500,321209950,STK
286,077970,KR7077970002,STX엔진,KOSPI,,24250,2,-350,-1.42,24500,25550,24050,545384,13516690100,557965922000,23008904,STK
287,00680K,KR700680K019,미래에셋증권2우B,KOSPI,,3950,3,0,0.0,3955,3975,3950,58018,230042445,553000000000,140000000,STK
288,002350,KR7002350007,넥센타이어,KOSPI,,5650,2,-30,-0.53,5740,5760,5630,106428,603240840,551823505050,97667877,STK
289,000070,KR7000070003,삼양홀딩스,KOSPI,,64100,2,-600,-0.93,64300,64800,63900,5699,366034600,548969771100,8564271,STK
290,272450,KR7272450008,진에어,KOSPI,,10430,1,400,3.99,10140,10510,9950,538073,5522104370,544446000000,52200000,STK
291,005690,KR7005690003,파미셀,KOSPI,,9030,1,330,3.79,8780,9250,8780,812615,7334522100,541953184920,60016964,STK
292,090460,KR7090460007,비에이치,KOSPI,,15700,1,300,1.95,15210,15730,15150,242662,3757633520,541090750300,34464379,STK
293,093370,KR7093370005,후성,KOSPI,,5030,1,50,1.0,5000,5120,4980,198669,1004595655,539494309900,107255330,STK
294,003160,KR7003160009,디아이,KOSPI,,19000,1,170,0.9,19000,19390,18760,553989,10579729290,537700000000,28300000,STK
295,403550,KR7403550007,쏘카,KOSPI,,16350,1,10,0.06,16340,16500,16320,1406,23072000,536883347700,32836902,STK
296,003470,KR7003470002,유안타증권,KOSPI,,2685,1,15,0.56,2685,2690,2665,177475,474692880,535916806560,199596576,STK
297,178920,KR7178920005,PI첨단소재,KOSPI,,18210,2,-200,-1.09,18680,18760,18110,80493,1479905330,534760723620,29366322,STK
298,097230,KR7097230007,HJ중공업,KOSPI,,6410,2,-60,-0.93,6500,6950,6330,3842305,25692501220,533788141210,83274281,STK
299,105630,KR7105630008,한세실업,KOSPI,,13310,1,110,0.83,13300,13340,13170,54164,718152960,532400000000,40000000,STK
300,057050,KR7057050007,현대홈쇼핑,KOSPI,,43850,2,-200,-0.45,43850,44150,43650,7216,316286750,526200000000,12000000,STK
301,075580,KR7075580001,세진중공업,KOSPI,,9220,2,-220,-2.33,9550,9560,9150,852254,7952708090,524151984320,56849456,STK
302,006110,KR7006110001,삼아알미늄,KOSPI,,35350,2,-100,-0.28,35850,36250,35000,41564,1474409900,520066230600,14711916,STK
303,013890,KR7013890009,지누스,KOSPI,,23350,2,-550,-2.3,24300,24400,23150,195438,4606035500,519644349600,22254576,STK
304,002030,KR7002030005,아세아,KOSPI,,246500,2,-9500,-3.71,256000,256000,245500,3033,754656500,517547456000,2099584,STK
305,383800,KR7383800000,LX홀딩스,KOSPI,,6780,2,-10,-0.15,6780,6800,6770,67303,456394450,517183078200,76280690,STK
306,192650,KR7192650000,드림텍,KOSPI,,7370,2,-140,-1.86,7510,7550,7330,223719,1652690830,507719602170,68890041,STK
307,377740,KR7377740006,바이오노트,KOSPI,,4850,1,5,0.1,4845,4880,4825,81592,395831050,494971832800,102056048,STK
308,002240,KR7002240000,고려제강,KOSPI,,18180,2,-200,-1.09,18000,18400,17740,38349,689820550,490860000000,27000000,STK
309,071320,KR7071320006,지역난방공사,KOSPI,,42000,2,-1100,-2.55,43650,43650,41900,28606,1210741300,486307248000,11578744,STK
310,348950,KR7348950007,제이알글로벌리츠,KOSPI,,2460,2,-20,-0.81,2465,2475,2410,410699,1006280615,485544960000,197376000,STK
311,145990,KR7145990008,삼양사,KOSPI,,46100,2,-600,-1.28,46800,46800,46000,10180,470088350,475449998900,10313449,STK
312,016800,KR7016800005,퍼시스,KOSPI,,41250,1,100,0.24,41000,42150,40500,187,7649250,474375000000,11500000,STK
313,484870,KR7484870001,엠앤씨솔루션,KOSPI,,51600,2,-1600,-3.01,53100,53500,51000,59403,3078248300,472341240000,9153900,STK
314,000370,KR7000370007,한화손해보험,KOSPI,,4040,2,-80,-1.94,4125,4155,4030,470434,1906335410,471625216600,116738915,STK
315,453340,KR7453340002,현대그린푸드,KOSPI,,13900,1,20,0.14,13770,13960,13590,44834,618310320,470944704600,33880914,STK
316,007700,KR7007700008,F&F홀딩스,KOSPI,,12010,1,10,0.08,12090,12090,11970,4446,53338480,469763547670,39114367,STK
317,093050,KR7093050003,LF,KOSPI,,16050,1,400,2.56,15800,16050,15790,37246,593305310,469302000000,29240000,STK
318,475560,KR7475560009,더본코리아,KOSPI,,31750,2,-150,-0.47,31800,32100,31700,51656,1647168800,465363560000,14657120,STK
319,170900,KR7170900005,동아에스티,KOSPI,,50600,2,-300,-0.59,50800,51400,50500,22462,1144201100,464148234000,9172890,STK
320,014830,KR7014830004,유니드,KOSPI,,67700,2,-4100,-5.71,71800,71800,67300,87612,6001653900,458166520000,6767600,STK
321,003280,KR7003280005,흥아해운,KOSPI,,1900,2,-21,-1.09,1905,1920,1871,3776568,7117828224,456807308100,240424899,STK
322,017940,KR7017940008,E1,KOSPI,,66000,2,-1500,-2.22,67900,67900,65900,21516,1429922300,452760000000,6860000,STK
323,195870,KR7195870001,해성디에스,KOSPI,,26500,1,100,0.38,26500,27000,25850,54496,1440942800,450500000000,17000000,STK
324,003920,KR7003920006,남양유업,KOSPI,,65600,2,-2300,-3.39,68200,68200,64200,27727,1823330800,445903536000,6797310,STK
325,284740,KR7284740008,쿠쿠홈시스,KOSPI,,19720,2,-40,-0.2,19780,19790,19600,13031,256308420,442464147600,22437330,STK
326,475150,KR7475150009,SK이터닉스,KOSPI,,13080,1,30,0.23,13200,13200,12920,178484,2333706860,440689986600,33691895,STK
327,460860,KR7460860000,동국제강,KOSPI,,8870,1,30,0.34,8950,8970,8700,238303,2111875730,440023110790,49608017,STK
328,003300,KR7003300001,한일홀딩스,KOSPI,,14110,2,-250,-1.74,14300,14370,14040,8595,121339270,435051993240,30832884,STK
329,034120,KR7034120006,SBS,KOSPI,,22600,2,-1400,-5.83,24850,25200,22600,562684,13235794500,419257978800,18551238,STK
330,130660,KR7130660004,한전산업,KOSPI,,12860,1,100,0.78,12940,13400,12820,2998273,39221895510,419236000000,32600000,STK
331,448730,KR7448730002,삼성FN리츠,KOSPI,,4580,2,-5,-0.11,4585,4600,4565,23912,109470860,417009000000,91050000,STK
332,005610,KR7005610001,SPC삼립,KOSPI,,48200,2,-650,-1.33,48850,48850,47950,10105,487032250,415918233800,8629009,STK
333,097520,KR7097520001,엠씨넥스,KOSPI,,23050,2,-300,-1.28,23300,23450,23000,103492,2396971600,414386722600,17977732,STK
334,002960,KR7002960003,한국쉘석유,KOSPI,,318500,2,-1000,-0.31,319500,321000,318500,916,292697000,414050000000,1300000,STK
335,183190,KR7183190008,아세아시멘트,KOSPI,,10820,1,20,0.19,10690,10830,10650,50903,547709190,409390778520,37836486,STK
336,003545,KR7003541000,대신증권우,KOSPI,,15700,1,30,0.19,15670,15730,15660,45890,720652630,408200000000,26000000,STK
337,306200,KR7306200007,세아제강,KOSPI,,143400,2,-2800,-1.92,146200,147000,141500,28061,4046924600,406725420000,2836300,STK
338,499790,KR7499790004,GS피앤엘,KOSPI,,20400,2,-650,-3.09,21000,21050,20050,214197,4348001150,404549156400,19830841,STK
339,017810,KR7017810003,풀무원,KOSPI,,10280,2,-150,-1.44,10530,10530,10280,87346,901637290,391879171760,38120542,STK
340,034310,KR7034310003,NICE,KOSPI,,10550,2,-100,-0.94,10730,10730,10500,23501,248076890,391705063100,37128442,STK
341,084010,KR7084010008,대한제강,KOSPI,,16620,2,-20,-0.12,16640,16710,16520,28598,475000900,389147278140,23414397,STK
342,357120,KR7357120005,코람코라이프인프라리츠,KOSPI,,3955,1,10,0.25,3985,3985,3900,110366,432926375,384961325070,97335354,STK
343,126560,KR7126560002,현대퓨처넷,KOSPI,,3490,2,-20,-0.57,3500,3560,3480,100264,351125310,384608278050,110202945,STK
344,029530,KR7029530003,신도리코,KOSPI,,38150,2,-350,-0.91,38550,39000,37650,8716,332533000,384553106350,10080029,STK
345,094800,KR7094800000,맵스리얼티1,KOSPI,,4120,1,5,0.12,4110,4125,4100,45976,189126950,382477443720,92834331,STK
346,005810,KR7005810007,풍산홀딩스,KOSPI,,26500,2,-50,-0.19,26700,26750,26350,24219,642537600,382058238000,14417292,STK
347,031430,KR7031430002,신세계인터내셔날,KOSPI,,10600,1,90,0.86,10510,10620,10400,102748,1079785330,378420000000,35700000,STK
348,090435,KR7090431008,아모레퍼시픽우,KOSPI,,35800,1,300,0.85,35550,36500,35550,9404,340511200,377970314000,10557830,STK
349,036530,KR7036530004,SNT홀딩스,KOSPI,,23150,2,-350,-1.49,23450,23550,22650,17294,399996300,377434960900,16303886,STK
350,058650,KR7058650003,세아홀딩스,KOSPI,,94300,2,-400,-0.42,94600,95000,94100,93,8776300,377200000000,4000000,STK
351,003520,KR7003520004,영진약품,KOSPI,,2050,3,0,0.0,2070,2070,2050,77527,159464830,374930098550,182892731,STK
352,003960,KR7003960002,사조대림,KOSPI,,40700,2,-800,-1.93,41900,41900,40650,40296,1653197300,372993806900,9164467,STK
353,005389,KR7005383005,현대차3우B,KOSPI,,156200,1,1100,0.71,155100,156500,154900,3434,534957600,371819104800,2380404,STK
354,004690,KR7004690004,삼천리,KOSPI,,89500,2,-200,-0.22,89600,89900,89200,4675,418072700,362924737500,4055025,STK
355,084690,KR7084690007,대상홀딩스,KOSPI,,9850,2,-160,-1.6,10020,10060,9850,246045,2444188080,356693499300,36212538,STK
356,093230,KR7093230001,이아이디,KOSPI,,1392,0,0,0.0,0,0,0,0,0,354103029120,254384360,STK
357,200880,KR7200880003,서연이화,KOSPI,,13050,1,60,0.46,12950,13080,12860,103883,1347645000,352721102850,27028437,STK
358,161000,KR7161000005,애경케미칼,KOSPI,,7180,1,60,0.84,7220,7270,7130,87102,626992300,349297730620,48648709,STK
359,004700,KR7004700001,조광피혁,KOSPI,,52500,3,0,0.0,52500,52500,52000,3325,174499900,349079745000,6649138,STK
360,000680,KR7000680009,LS네트웍스,KOSPI,,4410,2,-20,-0.45,4340,4435,4275,3427048,14938447630,347521300560,78803016,STK
361,432320,KR7432320000,KB스타리츠,KOSPI,,3420,2,-105,-2.98,3525,3535,3385,223219,768967995,346836854700,101414285,STK
362,123890,KR7123890006,한국자산신탁,KOSPI,,2785,2,-5,-0.18,2790,2805,2785,148759,415055685,345278039320,123977752,STK
363,005090,KR7005090006,SGC에너지,KOSPI,,23950,2,-250,-1.03,24200,24200,23750,23198,555457850,345103525350,14409333,STK
364,060980,KR7060980000,HL홀딩스,KOSPI,,34400,2,-500,-1.43,34900,35100,34350,9685,334449950,339668008000,9874070,STK
365,018250,KR7018250001,애경산업,KOSPI,,12790,1,70,0.55,12740,12920,12610,48420,616666030,337783068650,26409935,STK
366,026890,KR7026890004,스틱인베스트먼트,KOSPI,,8070,1,10,0.12,8020,8150,8000,45476,367023880,336342872250,41678175,STK
367,001340,KR7001340009,백광산업,KOSPI,,7410,2,-10,-0.13,7470,7560,7360,137331,1022205700,332845395870,44918407,STK
368,00104K,KR700104K010,CJ4우(전환),KOSPI,,78200,2,-1500,-1.88,79000,79600,77500,4561,357220600,330513238400,4226512,STK
369,249420,KR7249420001,일동제약,KOSPI,,11720,2,-60,-0.51,11780,11910,11700,44705,524900350,328892511720,28062501,STK
370,033240,KR7033240003,자화전자,KOSPI,,14840,1,1900,14.68,12760,15710,12760,1690567,24698791630,328793110800,22155870,STK
371,027410,KR7027410000,BGF,KOSPI,,3420,3,0,0.0,3425,3430,3395,17352,59133095,327351425220,95716791,STK
372,071055,KR7071051007,한국금융지주우,KOSPI,,55800,2,-200,-0.36,56000,56200,55400,8012,447746000,326890405800,5858251,STK
373,003000,KR7003000007,부광약품,KOSPI,,4770,2,-20,-0.42,4790,4805,4755,64674,308814080,326528780670,68454671,STK
374,005390,KR7005390000,신성통상,KOSPI,,2265,3,0,0.0,2280,2285,2235,156869,355273805,325499503350,143708390,STK
375,020000,KR7020000006,한섬,KOSPI,,14490,2,-50,-0.34,14550,14590,14460,13704,198713750,325122954030,22437747,STK
376,003220,KR7003220001,대원제약,KOSPI,,14460,1,140,0.98,14400,14600,14380,91325,1322361640,324302850180,22427583,STK
377,126720,KR7126720002,수산인더스트리,KOSPI,,22650,1,1450,6.84,21200,22950,21100,138447,3077890750,323577900000,14286000,STK
378,002310,KR7002310001,아세아제지,KOSPI,,7510,2,-40,-0.53,7510,7560,7440,90369,676728730,321296650100,42782510,STK
379,025860,KR7025860008,남해화학,KOSPI,,6420,2,-10,-0.16,6390,6460,6390,64284,413231940,318938172060,49678843,STK
380,000490,KR7000490003,대동,KOSPI,,12400,1,320,2.65,12190,12600,11970,2512817,31088861370,317945771200,25640788,STK
381,001820,KR7001820000,삼화콘덴서,KOSPI,,30350,1,800,2.71,29800,30850,29000,94652,2862626750,315488250000,10395000,STK
382,035150,KR7035150002,백산,KOSPI,,14500,1,510,3.65,13900,14630,13850,158595,2291596060,311750000000,21500000,STK
383,00088K,KR700088K015,한화3우B,KOSPI,,15840,1,560,3.66,15300,15910,15260,139536,2186317410,307366345440,19404441,STK
384,015360,KR7015360001,예스코홀딩스,KOSPI,,50200,2,-300,-0.59,50100,50700,50100,5488,276760600,301200000000,6000000,STK
385,004430,KR7004430005,송원산업,KOSPI,,12480,2,-30,-0.24,12510,12590,12330,37152,463299400,299520000000,24000000,STK
386,286940,KR7286940002,롯데이노베이트,KOSPI,,19750,1,100,0.51,19620,19850,19580,9262,182548810,298804998250,15129367,STK
387,000520,KR7000520007,삼일제약,KOSPI,,13690,2,-30,-0.22,13720,14040,13650,187210,2572506930,296960892590,21691811,STK
388,072710,KR7072710007,농심홀딩스,KOSPI,,64000,1,800,1.27,63100,64200,63100,2002,127652600,296818560000,4637790,STK
389,033270,KR7033270000,유나이티드제약,KOSPI,,18110,3,0,0.0,18120,18290,18100,17972,326318210,295805516420,16333822,STK
390,006340,KR7006340004,대원전선,KOSPI,,3920,2,-5,-0.13,3890,3955,3875,9414319,36895780980,293918366000,74979175,STK
391,002320,KR7002320000,한진,KOSPI,,19540,1,180,0.93,19370,19580,19370,14765,287338020,292076651120,14947628,STK
392,009290,KR7009290008,광동제약,KOSPI,,5520,2,-20,-0.36,5540,5570,5500,21134,116793100,289363097520,52420851,STK
393,104700,KR7104700000,한국철강,KOSPI,,7890,1,90,1.15,7800,7930,7770,8765,68839270,287590500000,36450000,STK
394,108670,KR7108670001,LX하우시스,KOSPI,,31950,1,200,0.63,31750,32000,31700,18616,592610250,286517056500,8967670,STK
395,900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1661,2,-42,-2.47,1694,1710,1654,329240,553768864,285008350671,171588411,STK
396,001270,KR7001270008,부국증권,KOSPI,,27350,2,-50,-0.18,27350,27450,27150,412,11268850,283616382100,10369886,STK
397,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,24900,1,250,1.01,24500,25350,24100,112758,2799601750,278880000000,11200000,STK
398,009470,KR7009470006,삼화전기,KOSPI,,42100,1,2950,7.54,40200,44850,39850,721209,30768543950,278441822000,6613820,STK
399,009680,KR7009680000,모토닉,KOSPI,,8420,2,-10,-0.12,8380,8440,8360,26131,219501380,277860000000,33000000,STK
400,007690,KR7007690001,국도화학,KOSPI,,30750,2,-100,-0.32,30850,31250,30550,4257,130733600,277076442000,9010616,STK
401,298690,KR7298690009,에어부산,KOSPI,,2375,1,70,3.04,2340,2445,2290,583472,1381079305,277020000000,116640000,STK
402,006390,KR7006390009,한일현대시멘트,KOSPI,,13880,1,140,1.02,13950,14000,13820,8499,117980890,268268087360,19327672,STK
403,001390,KR7001390004,KG케미칼,KOSPI,,3915,1,5,0.13,3945,3960,3885,96869,379837350,268056291600,68469040,STK
404,051905,KR7051901007,LG생활건강우,KOSPI,,127500,2,-200,-0.16,127700,128200,126900,6900,879353400,267711367500,2099697,STK
405,006060,KR7006060008,화승인더,KOSPI,,4830,1,65,1.36,4765,4860,4760,201335,971471355,267195600000,55320000,STK
406,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3020,2,-5,-0.17,3050,3050,3005,61045,184497350,266968000000,88400000,STK
407,226320,KR7226320000,잇츠한불,KOSPI,,12080,2,-260,-2.11,12340,12340,12050,13047,157996250,264906125200,21929315,STK
408,011760,KR7011760006,현대코퍼레이션,KOSPI,,20000,1,520,2.67,19580,20350,19410,99259,1973020620,264579320000,13228966,STK
409,122900,KR7122900004,아이마켓코리아,KOSPI,,7860,2,-40,-0.51,7860,7930,7860,26169,206156560,262750682400,33428840,STK
410,000480,KR7000480004,CR홀딩스,KOSPI,,5600,2,-30,-0.53,5630,5640,5570,5926,33108460,262586744000,46890490,STK
411,001940,KR7001940006,KISCO홀딩스,KOSPI,,18510,2,-140,-0.75,18590,18640,18420,11896,220484430,262404793800,14176380,STK
412,088260,KR7088260005,이리츠코크렙,KOSPI,,4130,2,-20,-0.48,4180,4185,4110,25224,104249000,261600766700,63341590,STK
413,005010,KR7005010004,휴스틸,KOSPI,,4640,2,-190,-3.93,4830,4930,4630,1173303,5522814980,260712668000,56188075,STK
